,Days,class 1,class 2,class 3,class 4
674,675,7.701119141121045e-05,7.701119141121045e-05,7.701119141121045e-05,7.701119141121045e-05
675,676,7.590709725746543e-05,7.590709725746543e-05,7.590709725746543e-05,7.590709725746543e-05
676,677,7.481883228228519e-05,7.481883228228519e-05,7.481883228228519e-05,7.481883228228519e-05
677,678,7.374616954588094e-05,7.374616954588094e-05,7.374616954588094e-05,7.374616954588094e-05
678,679,7.268888536205459e-05,7.268888536205459e-05,7.268888536205459e-05,7.268888536205459e-05
679,680,7.164675925155263e-05,7.164675925155263e-05,7.164675925155263e-05,7.164675925155263e-05
680,681,7.061957389608882e-05,7.061957389608882e-05,7.061957389608882e-05,7.061957389608882e-05
681,682,6.9607115093026e-05,6.9607115093026e-05,6.9607115093026e-05,6.9607115093026e-05
682,683,6.860917171070768e-05,6.860917171070768e-05,6.860917171070768e-05,6.860917171070768e-05
683,684,6.762553564442999e-05,6.762553564442999e-05,6.762553564442999e-05,6.762553564442999e-05
684,685,6.66560017730449e-05,6.66560017730449e-05,6.66560017730449e-05,6.66560017730449e-05
685,686,6.570036791618543e-05,6.570036791618543e-05,6.570036791618543e-05,6.570036791618543e-05
686,687,6.47584347921045e-05,6.47584347921045e-05,6.47584347921045e-05,6.47584347921045e-05
687,688,6.383000597611772e-05,6.383000597611772e-05,6.383000597611772e-05,6.383000597611772e-05
688,689,6.291488785964248e-05,6.291488785964248e-05,6.291488785964248e-05,6.291488785964248e-05
689,690,6.20128896098239e-05,6.20128896098239e-05,6.20128896098239e-05,6.20128896098239e-05
690,691,6.112382312973999e-05,6.112382312973999e-05,6.112382312973999e-05,6.112382312973999e-05
691,692,6.024750301917659e-05,6.024750301917659e-05,6.024750301917659e-05,6.024750301917659e-05
692,693,5.9383746535965963e-05,5.9383746535965963e-05,5.9383746535965963e-05,5.9383746535965963e-05
693,694,5.8532373557878364e-05,5.8532373557878364e-05,5.8532373557878364e-05,5.8532373557878364e-05
694,695,5.769320654506072e-05,5.769320654506072e-05,5.769320654506072e-05,5.769320654506072e-05
695,696,5.686607050301355e-05,5.686607050301355e-05,5.686607050301355e-05,5.686607050301355e-05
696,697,5.605079294609876e-05,5.605079294609876e-05,5.605079294609876e-05,5.605079294609876e-05
697,698,5.5247203861570564e-05,5.5247203861570564e-05,5.5247203861570564e-05,5.5247203861570564e-05
698,699,5.4455135674122164e-05,5.4455135674122164e-05,5.4455135674122164e-05,5.4455135674122164e-05
699,700,5.367442321094063e-05,5.367442321094063e-05,5.367442321094063e-05,5.367442321094063e-05
700,701,5.290490366726287e-05,5.290490366726287e-05,5.290490366726287e-05,5.290490366726287e-05
701,702,5.214641657242531e-05,5.214641657242531e-05,5.214641657242531e-05,5.214641657242531e-05
702,703,5.1398803756400417e-05,5.1398803756400417e-05,5.1398803756400417e-05,5.1398803756400417e-05
703,704,5.066190931681292e-05,5.066190931681292e-05,5.066190931681292e-05,5.066190931681292e-05
704,705,4.993557958642894e-05,4.993557958642894e-05,4.993557958642894e-05,4.993557958642894e-05
705,706,4.92196631011112e-05,4.92196631011112e-05,4.92196631011112e-05,4.92196631011112e-05
706,707,4.851401056823368e-05,4.851401056823368e-05,4.851401056823368e-05,4.851401056823368e-05
707,708,4.781847483554907e-05,4.781847483554907e-05,4.781847483554907e-05,4.781847483554907e-05
708,709,4.713291086050261e-05,4.713291086050261e-05,4.713291086050261e-05,4.713291086050261e-05
709,710,4.6457175679985844e-05,4.6457175679985844e-05,4.6457175679985844e-05,4.6457175679985844e-05
710,711,4.579112838052398e-05,4.579112838052398e-05,4.579112838052398e-05,4.579112838052398e-05
711,712,4.513463006889073e-05,4.513463006889073e-05,4.513463006889073e-05,4.513463006889073e-05
712,713,4.4487543843144424e-05,4.4487543843144424e-05,4.4487543843144424e-05,4.4487543843144424e-05
713,714,4.384973476407931e-05,4.384973476407931e-05,4.384973476407931e-05,4.384973476407931e-05
714,715,4.322106982708625e-05,4.322106982708625e-05,4.322106982708625e-05,4.322106982708625e-05
715,716,4.260141793441673e-05,4.260141793441673e-05,4.260141793441673e-05,4.260141793441673e-05
716,717,4.199064986784464e-05,4.199064986784464e-05,4.199064986784464e-05,4.199064986784464e-05
717,718,4.1388638261719916e-05,4.1388638261719916e-05,4.1388638261719916e-05,4.1388638261719916e-05
718,719,4.079525757640851e-05,4.079525757640851e-05,4.079525757640851e-05,4.079525757640851e-05
719,720,4.021038407211315e-05,4.021038407211315e-05,4.021038407211315e-05,4.021038407211315e-05
720,721,3.9633895783069505e-05,3.9633895783069505e-05,3.9633895783069505e-05,3.9633895783069505e-05
721,722,3.906567249211212e-05,3.906567249211212e-05,3.906567249211212e-05,3.906567249211212e-05
722,723,3.850559570560522e-05,3.850559570560522e-05,3.850559570560522e-05,3.850559570560522e-05
723,724,3.795354862873271e-05,3.795354862873271e-05,3.795354862873271e-05,3.795354862873271e-05
724,725,3.740941614114259e-05,3.740941614114259e-05,3.740941614114259e-05,3.740941614114259e-05
